12 Monkeys,The Red Forest,60,1,6,2015,3391,56.51666667
12 Monkeys,Memory of Tomorrow,43,2,13,2016,2665,61.97674419
12 Monkeys,Shonin,43,1,11,2015,2740,63.72093023
12 Monkeys,Divine Move,44,1,10,2015,2843,64.61363636
12 Monkeys,Tomorrow,44,1,9,2015,3033,68.93181818
12 Monkeys,Meltdown,43,2,7,2016,2980,69.30232558
12 Monkeys,Arms of Mine,43,1,13,2015,3089,71.8372093
12 Monkeys,The Night Room,43,1,5,2015,3165,73.60465116
12 Monkeys,Resurrection,43,2,11,2016,3186,74.09302326
12 Monkeys,Atari,43,1,4,2015,3189,74.1627907
12 Monkeys,Paradox,43,1,12,2015,3199,74.39534884
12 Monkeys,Fatherland,43,2,10,2016,3202,74.46511628
12 Monkeys,One Hundred Years,43,2,3,2016,3203,74.48837209
12 Monkeys,Blood Washed Away,43,2,12,2016,3243,75.41860465
12 Monkeys,Year of the Monkey,42,2,1,2016,3187,75.88095238
12 Monkeys,Mentally Divergent,44,1,2,2015,3385,76.93181818
12 Monkeys,Yesterday,43,1,8,2015,3313,77.04651163
12 Monkeys,Cassandra Complex,43,1,3,2015,3358,78.09302326
12 Monkeys,Primary,43,2,2,2016,3381,78.62790698
12 Monkeys,Emergence,42,2,4,2016,3309,78.78571429
12 Monkeys,Lullaby,43,2,8,2016,3469,80.6744186
12 Monkeys,Immortal,41,2,6,2016,3596,87.70731707
12 Monkeys,The Keys,44,1,7,2015,3892,88.45454545
12 Monkeys,Bodies of Water,43,2,5,2016,3817,88.76744186
12 Monkeys,Hyena,43,2,9,2016,3961,92.11627907
19-2,Water,44,3,10,2016,2462,55.95454545
19-2,Bridges,44,2,10,2015,2833,64.38636364
19-2,Islands,44,1,9,2014,2995,68.06818182
19-2,Winter,45,1,10,2014,3197,71.04444444
19-2,Gone,44,3,9,2016,3240,73.63636364
19-2,Orphans,44,2,9,2015,3254,73.95454545
19-2,The Party,44,1,4,2014,3280,74.54545455
19-2,Babylon,44,2,8,2015,3293,74.84090909
19-2,City,44,3,6,2016,3595,81.70454545
19-2,Borders,44,2,3,2015,3602,81.86363636
19-2,Medals,45,1,8,2014,3697,82.15555556
19-2,Rescue,44,3,2,2016,3629,82.47727273
19-2,Deer,44,1,2,2014,3643,82.79545455
19-2,Disorder,44,2,2,2015,3768,85.63636364
19-2,Lovers,44,1,7,2014,3790,86.13636364
19-2,Rock Garden,42,2,5,2015,3633,86.5
19-2,School,42,2,1,2015,3635,86.54761905
19-2,Fall,44,3,8,2016,3902,88.68181818
19-2,Burn Pile,44,3,1,2016,3929,89.29545455
19-2,Tribes,44,2,4,2015,3967,90.15909091
19-2,Turf,44,1,6,2014,4004,91
19-2,Partners,44,1,1,2014,4038,91.77272727
19-2,Chicken,44,3,3,2016,4133,93.93181818
19-2,Home,45,1,5,2014,4237,94.15555556
19-2,Property Line,42,2,7,2015,4007,95.4047619
19-2,Bitch,44,3,4,2016,4225,96.02272727
19-2,Honeymoon,44,3,7,2016,4466,101.5
19-2,Protest Pants,44,3,5,2016,4501,102.2954545
19-2,Welfare Day,43,1,3,2014,4491,104.4418605
Agent Carter,Monsters,43,2,7,2016,3920,91.1627907
Agent Carter,The Edge of Mystery,43,2,8,2016,4152,96.55813953
Agent Carter,Bridge and Tunnel,41,1,2,2015,4086,99.65853659
Agent Carter,The Iron Ceiling,43,1,5,2015,4306,100.1395349
Agent Carter,Time and Tide,41,1,3,2015,4151,101.2439024
Agent Carter,Valediction,42,1,8,2015,4267,101.5952381
Agent Carter,The Atomic Job,42,2,5,2016,4356,103.7142857
Agent Carter,Smoke & Mirrors,43,2,4,2016,4500,104.6511628
Agent Carter,A View in the Dark,42,2,2,2016,4430,105.4761905
Agent Carter,The Blitzkrieg Button,41,1,4,2015,4361,106.3658537
Agent Carter,A Little Song and Dance,42,2,9,2016,4476,106.5714286
Agent Carter,A Sin to Err,41,1,6,2015,4420,107.804878
Agent Carter,Hollywood Ending,41,2,10,2016,4567,111.3902439
Agent Carter,Life of the Party,43,2,6,2016,4839,112.5348837
Agent Carter,The Lady in the Lake,42,2,1,2016,4916,117.047619
Agent Carter,Better Angels,43,2,3,2016,5427,126.2093023
Agents of S.H.I.E.L.D.,T.R.A.C.K.S.,40,1,13,2014,3111,77.775
Agents of S.H.I.E.L.D.,Bouncing Back,43,3,11,2016,3353,77.97674419
Agents of S.H.I.E.L.D.,"4,722 Hours",43,3,5,2015,3404,79.1627907
Agents of S.H.I.E.L.D.,Eye Spy,45,1,4,2013,3814,84.75555556
Agents of S.H.I.E.L.D.,Self Control,43,4,15,2017,3734,86.8372093
Agents of S.H.I.E.L.D.,What They Become,44,2,10,2014,3825,86.93181818
Agents of S.H.I.E.L.D.,Ascension,43,3,22,2016,3742,87.02325581
Agents of S.H.I.E.L.D.,Maveth,42,3,10,2015,3759,89.5
Agents of S.H.I.E.L.D.,The Magical Place,42,1,11,2014,3899,92.83333333
Agents of S.H.I.E.L.D.,Absolution,43,3,21,2016,4025,93.60465116
Agents of S.H.I.E.L.D.,Yes Men,45,1,15,2014,4235,94.11111111
Agents of S.H.I.E.L.D.,Repairs,44,1,9,2013,4145,94.20454545
Agents of S.H.I.E.L.D.,T.A.H.I.T.I.,45,1,14,2014,4245,94.33333333
Agents of S.H.I.E.L.D.,Making Friends and Influencing People,43,2,3,2014,4114,95.6744186
Agents of S.H.I.E.L.D.,One Door Closes,42,2,15,2015,4021,95.73809524
Agents of S.H.I.E.L.D.,Deals with Our Devils,43,4,7,2016,4119,95.79069767
Agents of S.H.I.E.L.D.,Girl in the Flower Dress,45,1,5,2013,4320,96
Agents of S.H.I.E.L.D.,One of Us,44,2,13,2015,4242,96.40909091
Agents of S.H.I.E.L.D.,Spacetime,43,3,15,2016,4147,96.44186047
Agents of S.H.I.E.L.D.,The Hub,45,1,7,2013,4345,96.55555556
Agents of S.H.I.E.L.D.,The Man Behind the Shield,42,4,14,2017,4090,97.38095238
Agents of S.H.I.E.L.D.,The Ghost,43,4,1,2016,4260,99.06976744
Agents of S.H.I.E.L.D.,Paradise Lost,43,3,16,2016,4269,99.27906977
Agents of S.H.I.E.L.D.,Melinda,43,2,17,2015,4285,99.65116279
Agents of S.H.I.E.L.D.,The Well,42,1,8,2013,4189,99.73809524
Agents of S.H.I.E.L.D.,Lockup,42,4,5,2016,4194,99.85714286
Agents of S.H.I.E.L.D.,End of the Beginning,45,1,16,2014,4504,100.0888889
Agents of S.H.I.E.L.D.,The Only Light in the Darkness,44,1,19,2014,4410,100.2272727
Agents of S.H.I.E.L.D.,Meet the New Boss,43,4,2,2016,4318,100.4186047
Agents of S.H.I.E.L.D.,The Team,43,3,17,2016,4351,101.1860465
Agents of S.H.I.E.L.D.,A Wanted (Inhu)Man,42,3,3,2015,4273,101.7380952
Agents of S.H.I.E.L.D.,A Hen in the Wolf House,43,2,5,2014,4420,102.7906977
Agents of S.H.I.E.L.D.,Aftershocks,44,2,11,2015,4550,103.4090909
Agents of S.H.I.E.L.D.,Purpose in the Machine,43,3,2,2015,4466,103.8604651
Agents of S.H.I.E.L.D.,Chaos Theory,43,3,7,2015,4469,103.9302326
Agents of S.H.I.E.L.D.,The Writing on the Wall,43,2,7,2014,4485,104.3023256
Agents of S.H.I.E.L.D.,The Inside Man,43,3,12,2016,4526,105.255814
Agents of S.H.I.E.L.D.,A Fractured House,42,2,6,2014,4437,105.6428571
Agents of S.H.I.E.L.D.,The Bridge,41,1,10,2013,4334,105.7073171
Agents of S.H.I.E.L.D.,Love in the Time of Hydra,43,2,14,2015,4590,106.744186
Agents of S.H.I.E.L.D.,Wake Up,42,4,11,2017,4513,107.452381
Agents of S.H.I.E.L.D.,Broken Promises,43,4,9,2017,4625,107.5581395
Agents of S.H.I.E.L.D.,The Singularity,42,3,18,2016,4543,108.1666667
Agents of S.H.I.E.L.D.,Parting Shot,42,3,13,2016,4555,108.452381
Agents of S.H.I.E.L.D.,Nothing Personal,43,1,20,2014,4670,108.6046512
Agents of S.H.I.E.L.D.,Among Us Hide...,42,3,6,2015,4564,108.6666667
Agents of S.H.I.E.L.D.,Emancipation,43,3,20,2016,4710,109.5348837
Agents of S.H.I.E.L.D.,The Dirty Half Dozen,41,2,19,2015,4500,109.7560976
Agents of S.H.I.E.L.D.,The Asset,45,1,3,2013,4957,110.1555556
Agents of S.H.I.E.L.D.,Ragtag,43,1,21,2014,4737,110.1627907
Agents of S.H.I.E.L.D.,Beginning of the End,43,1,22,2014,4749,110.4418605
Agents of S.H.I.E.L.D.,Hot Potato Soup,42,4,12,2017,4641,110.5
Agents of S.H.I.E.L.D.,Seeds,45,1,12,2014,5013,111.4
Agents of S.H.I.E.L.D.,The Laws of Inferno Dynamics,42,4,8,2016,4682,111.4761905
Agents of S.H.I.E.L.D.,Providence,45,1,18,2014,5040,112
Agents of S.H.I.E.L.D.,Shadows,44,2,1,2014,4931,112.0681818
Agents of S.H.I.E.L.D.,Scars,43,2,20,2015,4826,112.2325581
Agents of S.H.I.E.L.D.,Closure,43,3,9,2015,4828,112.2790698
Agents of S.H.I.E.L.D.,The Patriot,42,4,10,2017,4730,112.6190476
Agents of S.H.I.E.L.D.,Who You Really Are,41,2,12,2015,4651,113.4390244
Agents of S.H.I.E.L.D.,Devils You Know,43,3,4,2015,4892,113.7674419
Agents of S.H.I.E.L.D.,"Turn, Turn, Turn",41,1,17,2014,4667,113.8292683
Agents of S.H.I.E.L.D.,Laws of Nature,44,3,1,2015,5032,114.3636364
Agents of S.H.I.E.L.D.,Uprising,42,4,3,2016,4834,115.0952381
Agents of S.H.I.E.L.D.,The Good Samaritan,41,4,6,2016,4749,115.8292683
Agents of S.H.I.E.L.D.,Afterlife,44,2,16,2015,5111,116.1590909
Agents of S.H.I.E.L.D.,Let Me Stand Next to Your Fire,43,4,4,2016,5028,116.9302326
Agents of S.H.I.E.L.D.,Failed Experiments,41,3,19,2016,4802,117.1219512
Agents of S.H.I.E.L.D.,Watchdogs,42,3,14,2016,5021,119.547619
Agents of S.H.I.E.L.D.,The Things We Bury,43,2,8,2014,5163,120.0697674
Agents of S.H.I.E.L.D.,"Many Heads, One Tale",43,3,8,2015,5174,120.3255814
Allegiance,Clean Hands,43,1,9,2015,3532,82.13953488
Allegiance,Stranger in a Strange Land,43,1,7,2015,3666,85.25581395
Allegiance,A Convenient Place to Die,44,1,10,2015,3932,89.36363636
Allegiance,Blowback,42,1,11,2015,3835,91.30952381
Allegiance,Family Crisis,42,1,13,2015,3909,93.07142857
Allegiance,Chasing Ghosts,42,1,4,2015,4067,96.83333333
Allegiance,Teamwork,43,1,2,2015,4168,96.93023256
Allegiance,Those Who Help Themselves,42,1,12,2015,4131,98.35714286
Allegiance,The Arrival,43,1,8,2015,4471,103.9767442
Allegiance,Liars and Thieves,41,1,6,2015,4292,104.6829268
Allegiance,Surreptitious Entry,42,1,3,2015,4432,105.5238095
Allegiance,Pilot,45,1,1,2015,4780,106.2222222
Allegiance,Tipping Point,43,1,5,2015,4815,111.9767442
